Batch,Condition,Timestamp_us,Deformability,Area,RingRatio,Brightness_Q1,Brightness_Q2,Brightness_Q3,Brightness_Q4
1,0603_hek_control_1,1748944385881927,0.0436546,836,21.5754,170,177,187,216
1,0603_hek_control_1,1748944385888522,0.0258132,681.5,20.7364,171,178,187,209
1,0603_hek_control_1,1748944385895526,0.0421838,878,22.0681,171,179,188,207
1,0603_hek_control_1,1748944385896323,0.0387195,636.5,20.347,170,178,186,205
1,0603_hek_control_1,1748944385897322,0.0348685,773,20.9284,172,180,188,212
1,0603_hek_control_1,1748944385899123,0.024218,441.5,17.3205,170,176,181,197
1,0603_hek_control_1,1748944385902725,0.039913,752.5,20.7002,170,179,187,207
1,0603_hek_control_1,1748944385926343,0.0419038,838.5,20.2855,170,178,186,208
1,0603_hek_control_1,1748944385937966,0.0221357,901.5,21.3776,170,178,186,208
1,0603_hek_control_1,1748944385947928,0.0359879,558.5,19.3391,170,178,186,205
1,0603_hek_control_1,1748944385952526,0.0795373,376.5,16.0779,169,174,180,198
1,0603_hek_control_1,1748944385956119,0.0318129,824.5,21.6102,171,180,188,211
1,0603_hek_control_1,1748944385963521,0.0258627,569,17.5642,170,178,186,199
1,0603_hek_control_1,1748944385966922,0.0722433,817.5,21.3542,172,178,186,205
1,0603_hek_control_1,1748944385973119,0.0366211,757,18.0278,170,175,181,195
1,0603_hek_control_1,1748944385984729,0.0302937,813.5,21.272,170,178,186,210
1,0603_hek_control_1,1748944385988729,0.0483782,618.5,18.303,170,178,185,207
1,0603_hek_control_1,1748944386001326,0.0388559,910,22.4165,172,180,188,207
1,0603_hek_control_1,1748944386005324,0.0421975,627,18.5472,170,177,185,205
1,0603_hek_control_1,1748944386005926,0.02488,685,18.9209,170,178,186,207
1,0603_hek_control_1,1748944386031013,0.0413475,748.5,20.9523,170,177,186,210
1,0603_hek_control_1,1748944386048729,0.0521186,737,21.1542,172,179,188,207
1,0603_hek_control_1,1748944386050128,0.0172091,1155,24.2178,173,181,189,206
1,0603_hek_control_1,1748944386057730,0.0613364,940,21.8861,171,179,188,207
1,0603_hek_control_1,1748944386078158,0.0396128,816.5,21.3424,172,178,187,205
1,0603_hek_control_1,1748944386083325,0.0661687,780,20.7966,170,178,188,207
1,0603_hek_control_1,1748944386090722,0.0417027,881,20.5305,171,179,185,207
1,0603_hek_control_1,1748944386092727,0.0447679,722.5,21.2368,170,178,187,207
1,0603_hek_control_1,1748944386093723,0.0692362,891.5,22.1359,170,178,186,205
1,0603_hek_control_1,1748944386103322,0.0442791,884.5,20.3715,169,174,182,217
1,0603_hek_control_1,1748944386105587,0.0449784,693,20.8567,170,180,187,205
1,0603_hek_control_1,1748944386105922,0.0324926,962,19.0788,172,177,183,200
1,0603_hek_control_1,1748944386109116,0.0273307,530,17.3061,170,176,185,201
1,0603_hek_control_1,1748944386111228,0.0346135,819,19.9875,170,178,186,205
1,0603_hek_control_1,1748944386116525,0.0377995,861.5,21.272,171,179,189,213
1,0603_hek_control_1,1748944386119329,0.0438087,807.5,21.3542,170,178,186,203
1,0603_hek_control_1,1748944386134357,0.0569457,861,21.783,170,178,187,206
1,0603_hek_control_1,1748944386141722,0.0274755,884.5,20.9165,170,177,183,206
1,0603_hek_control_1,1748944386142127,0.0440234,895.5,22.0681,171,179,188,215
1,0603_hek_control_1,1748944386151735,0.0419882,758.5,19.8997,170,178,187,206
1,0603_hek_control_1,1748944386153534,0.0250779,849.5,20.9284,170,178,186,206
1,0603_hek_control_1,1748944386155737,0.0422262,1000.5,23.3452,170,178,186,205
1,0603_hek_control_1,1748944386157004,0.0415906,762.5,20.137,170,177,184,199
1,0603_hek_control_1,1748944386158939,0.0302391,661.5,19.5192,170,177,186,203
1,0603_hek_control_1,1748944386159737,0.0387567,841,20.7002,170,178,186,210
1,0603_hek_control_1,1748944386174923,0.0312289,743,19.6214,170,178,186,204
1,0603_hek_control_1,1748944386183928,0.0293172,865.5,21.6679,170,178,188,213
1,0603_hek_control_1,1748944386190321,0.0412529,629.5,18.7883,170,177,184,205
1,0603_hek_control_1,1748944386198733,0.0508298,960,22.0341,171,179,187,207
1,0603_hek_control_1,1748944386202135,0.0485803,1053,23.3238,170,178,188,211
1,0603_hek_control_1,1748944386205319,0.0462501,726,20.7846,171,178,188,202
1,0603_hek_control_1,1748944386205918,0.029373,723.5,17.9861,171,178,184,198
1,0603_hek_control_1,1748944386213992,0.0393397,536,18.6279,170,178,185,202
1,0603_hek_control_1,1748944386217732,0.0350733,865,20.8327,170,175,185,213
1,0603_hek_control_1,1748944386219925,0.0484677,766,20.7846,172,179,187,207
1,0603_hek_control_1,1748944386225123,0.0507061,843,21.5639,170,178,186,205
1,0603_hek_control_1,1748944386226121,0.0448448,743.5,19.5192,170,178,186,206
1,0603_hek_control_1,1748944386227782,0.0310639,952,21.3073,169,178,187,212
1,0603_hek_control_1,1748944386230532,0.0242357,826.5,21.5058,170,178,185,205
1,0603_hek_control_1,1748944386246330,0.0448043,996.5,22.5499,172,179,188,211
1,0603_hek_control_1,1748944386249123,0.046018,712.5,19.3649,171,179,186,207
1,0603_hek_control_1,1748944386255739,0.0479719,825.5,19.532,170,178,186,207
1,0603_hek_control_1,1748944386273720,0.0230155,619,19.6977,170,177,185,205
1,0603_hek_control_1,1748944386273936,0.0329648,901,22.8254,171,180,187,202
1,0603_hek_control_1,1748944386276127,0.0269628,759,20.3593,170,178,186,205
1,0603_hek_control_1,1748944386288127,0.0329206,1119.5,20.9404,172,177,183,201
1,0603_hek_control_1,1748944386289130,0.0819122,1294.5,24.98,171,180,188,210
1,0603_hek_control_1,1748944386289348,0.0259787,767.5,20.8447,170,178,186,209
1,0603_hek_control_1,1748944386289920,0.0218139,781.5,20.347,170,178,186,202
1,0603_hek_control_1,1748944386290521,0.0426994,574.5,18.6011,170,178,186,210
1,0603_hek_control_1,1748944386293133,0.0786721,1179.5,23.8642,171,180,189,205
1,0603_hek_control_1,1748944386295039,0.0480828,943.5,21.9659,171,178,186,212
1,0603_hek_control_1,1748944386296323,0.0944909,703,20.1494,170,178,186,207
1,0603_hek_control_1,1748944386300323,0.0374199,977.5,21.1305,170,179,187,208
1,0603_hek_control_1,1748944386302929,0.0433938,805,22.5389,170,178,186,203
1,0603_hek_control_1,1748944386305120,0.0418145,731,18.3576,170,177,185,201
1,0603_hek_control_1,1748944386305528,0.0521019,766,19.799,170,177,185,205
1,0603_hek_control_1,1748944386310124,0.0347616,598.5,19.7864,170,178,185,205
1,0603_hek_control_1,1748944386324320,0.0392862,863,22.4722,171,178,188,203
1,0603_hek_control_1,1748944386330721,0.0301631,730.5,20.5061,171,178,185,203
1,0603_hek_control_1,1748944386334122,0.0272598,640,20.0624,170,179,187,207
1,0603_hek_control_1,1748944386353121,0.0305543,1120.5,19.6214,170,174,180,201
1,0603_hek_control_1,1748944386357324,0.0254698,813.5,21.6564,170,179,187,205
1,0603_hek_control_1,1748944386360321,0.0315551,859,22.1246,170,179,187,208
1,0603_hek_control_1,1748944386363829,0.0618939,831.5,22.3495,172,180,188,205
1,0603_hek_control_1,1748944386367328,0.0490816,846.5,21.225,170,178,186,213
1,0603_hek_control_1,1748944386377797,0.0349841,502.5,18.5472,170,177,184,199
1,0603_hek_control_1,1748944386378937,0.061477,1017,24.4438,172,180,190,223
1,0603_hek_control_1,1748944386395352,0.02995,622,19.2094,171,178,186,200
1,0603_hek_control_1,1748944386401577,0.0610421,703,21.1778,170,178,186,197
1,0603_hek_control_1,1748944386413722,0.0500055,894.5,20.7485,170,177,185,211
1,0603_hek_control_1,1748944386430925,0.0354391,790.5,21.1896,170,178,186,206
1,0603_hek_control_1,1748944386437316,0.054304,344.5,15.4758,169,174,180,198
1,0603_hek_control_1,1748944386465143,0.0321832,689.5,19.4679,170,177,186,209
1,0603_hek_control_1,1748944386493012,0.036383,801.5,20.3715,170,177,182,202
1,0603_hek_control_1,1748944386505523,0.037759,668.5,20.6882,172,180,187,205
1,0603_hek_control_1,1748944386526720,0.0396202,630,19.0132,170,177,185,201
1,0603_hek_control_1,1748944386554526,0.0238146,904.5,23.3345,172,181,189,205
1,0603_hek_control_1,1748944386554770,0.0169749,635.5,24.7487,170,178,186,207
1,0603_hek_control_1,1748944386565327,0.0554821,1056.5,22.1359,170,178,188,213
1,0603_hek_control_1,1748944386568921,0.0240926,644,20.3593,172,179,187,201
1,0603_hek_control_1,1748944386577120,0.0358296,793,21.0357,170,180,189,211
1,0603_hek_control_1,1748944386582524,0.0525184,705.5,21.272,170,179,187,206
1,0603_hek_control_1,1748944386595727,0.0366536,757.5,21.1778,170,178,185,207
1,0603_hek_control_1,1748944386603406,0.047798,658.5,19.8368,171,179,188,207
1,0603_hek_control_1,1748944386609330,0.0281903,692,21.7256,172,180,188,206
1,0603_hek_control_1,1748944386623135,0.046736,936,22.5056,170,178,186,207
1,0603_hek_control_1,1748944386623528,0.0299507,841.5,17.8746,172,177,183,199
1,0603_hek_control_1,1748944386631538,0.0511473,1106,24.6069,171,180,189,209
1,0603_hek_control_1,1748944386632541,0.0258766,964,22.5167,171,179,188,208
1,0603_hek_control_1,1748944386633614,0.042851,775,20.2237,170,178,186,215
1,0603_hek_control_1,1748944386665536,0.0341982,579,19.9249,171,178,186,201
1,0603_hek_control_1,1748944386678346,0.0231344,656.5,20.6761,171,178,186,205
1,0603_hek_control_1,1748944386696575,0.0365863,709.5,20.1122,171,179,187,209
1,0603_hek_control_1,1748944386709532,0.0430649,699,17.3494,171,177,183,200
1,0603_hek_control_1,1748944386716321,0.0363471,765,20.6034,170,178,187,207
1,0603_hek_control_1,1748944386722124,0.0453848,819,22.1359,170,178,186,205
1,0603_hek_control_1,1748944386729800,0.0384583,705.5,19.4679,170,177,184,201
1,0603_hek_control_1,1748944386734523,0.0405962,695,20.0499,170,178,186,201
1,0603_hek_control_1,1748944386738723,0.0225168,860.5,21.319,170,179,188,205
1,0603_hek_control_1,1748944386745782,0.0311632,951,22.2711,172,180,188,207
1,0603_hek_control_1,1748944386745936,0.0540237,841.5,21.7371,170,178,185,205
1,0603_hek_control_1,1748944386748125,0.0337543,698.5,20.0873,170,178,185,205
1,0603_hek_control_1,1748944386749520,0.0499404,752.5,21.7025,171,180,187,201
1,0603_hek_control_1,1748944386757778,0.0534957,831.5,18.4526,170,176,182,196
1,0603_hek_control_1,1748944386758524,0.0275721,639.5,20.2237,170,178,186,203
1,0603_hek_control_1,1748944386762354,0.032325,708.5,20.9045,171,178,186,202
1,0603_hek_control_1,1748944386811939,0.0482369,818,21.7256,171,179,188,211
1,0603_hek_control_1,1748944386817924,0.0335194,791.5,20.2485,170,177,185,213
1,0603_hek_control_1,1748944386829335,0.0696394,770.5,21.1305,171,178,187,210
1,0603_hek_control_1,1748944386834722,0.0747956,801.5,21.691,170,178,186,207
1,0603_hek_control_1,1748944386851117,0.0347831,695,16.8671,171,175,180,197
1,0603_hek_control_1,1748944386863326,0.0242631,755.5,21.3073,171,180,188,208
1,0603_hek_control_1,1748944386863924,0.0635162,779.5,20.025,170,178,186,207
1,0603_hek_control_1,1748944386866313,0.0353919,761,16.9263,171,176,181,194
1,0603_hek_control_1,1748944386880119,0.0473806,699.5,20.8327,170,179,186,205
1,0603_hek_control_1,1748944386890926,0.047278,932.5,22.4944,171,179,188,210
1,0603_hek_control_1,1748944386926124,0.0236638,734.5,19.8116,170,177,186,206
1,0603_hek_control_1,1748944386942541,0.0535134,933.5,21.5058,171,180,189,213
1,0603_hek_control_1,1748944386948922,0.0826823,347,15.5242,170,174,183,195
1,0603_hek_control_1,1748944386951124,0.0336343,864,22.2036,172,180,186,207
1,0603_hek_control_1,1748944386958331,0.0190353,781.5,19.7737,171,178,185,202
1,0603_hek_control_1,1748944386959336,0.0291296,622,19.8116,170,178,186,203
1,0603_hek_control_1,1748944386968138,0.0384847,809,20.0998,170,177,185,206
1,0603_hek_control_1,1748944386978780,0.0549925,916,22.0114,171,179,189,212
1,0603_hek_control_1,1748944386983531,0.0374767,755.5,20.1246,172,180,187,207
1,0603_hek_control_1,1748944386984118,0.0620106,725,20.5548,170,179,188,205
1,0603_hek_control_1,1748944386986965,0.0305058,755.5,20.3961,170,178,186,210
1,0603_hek_control_1,1748944386993121,0.033094,911,21.7601,172,179,186,205
1,0603_hek_control_1,1748944386994115,0.0230981,635.5,19.7231,170,178,186,201
1,0603_hek_control_1,1748944386995521,0.0599182,793,21.7371,170,179,188,210
1,0603_hek_control_1,1748944387017149,0.018182,896.5,20.9165,170,178,185,214
1,0603_hek_control_1,1748944387017517,0.0524143,792.5,20.4573,170,179,188,213
1,0603_hek_control_1,1748944387023599,0.026263,850,22.0567,171,178,188,207
1,0603_hek_control_1,1748944387028588,0.0588095,940,22.6274,171,180,188,205
1,0603_hek_control_1,1748944387034921,0.0409002,780.5,21.7601,171,179,186,204
1,0603_hek_control_1,1748944387038518,0.0413869,724,20.8207,170,178,187,207
1,0603_hek_control_1,1748944387043745,0.0429902,862.5,19.7358,170,178,186,207
1,0603_hek_control_1,1748944387061533,0.0370043,866.5,20.7364,171,179,188,212
1,0603_hek_control_1,1748944387080322,0.0238043,469.5,18.3303,170,177,185,205
1,0603_hek_control_1,1748944387091743,0.0303511,1022,20.7726,172,178,186,204
1,0603_hek_control_1,1748944387101733,0.0205212,808,19.4422,170,178,186,210
1,0603_hek_control_1,1748944387112519,0.0378798,955.5,18.1108,172,176,183,198
1,0603_hek_control_1,1748944387116749,0.0312966,804.5,20.5183,171,179,187,210
1,0603_hek_control_1,1748944387118919,0.0394919,717.5,20.8207,172,180,188,210
1,0603_hek_control_1,1748944387119359,0.0252925,585.5,20.664,172,180,187,205
1,0603_hek_control_1,1748944387119506,0.0252925,585.5,20.664,172,180,187,205
1,0603_hek_control_1,1748944387149523,0.028496,851,18.8812,170,176,183,197
1,0603_hek_control_1,1748944387153921,0.0240857,631.5,19.0394,172,179,186,203
1,0603_hek_control_1,1748944387164344,0.0361981,812,20.4817,171,178,187,205
1,0603_hek_control_1,1748944387164557,0.033659,872.5,21.5639,172,180,189,216
1,0603_hek_control_1,1748944387168334,0.0316455,867.5,20.3715,170,177,186,203
1,0603_hek_control_1,1748944387170526,0.0473797,768.5,20.6398,171,180,189,210
1,0603_hek_control_1,1748944387175929,0.0439865,773,21.8975,172,179,187,205
1,0603_hek_control_1,1748944387179539,0.053335,753.5,19.0919,170,178,186,199
1,0603_hek_control_1,1748944387185131,0.0532475,764,20.0125,170,178,186,203
1,0603_hek_control_1,1748944387185337,0.030132,607,20.2114,171,178,185,198
1,0603_hek_control_1,1748944387195744,0.0447232,1084,24.7588,172,180,188,206
1,0603_hek_control_1,1748944387196937,0.0587423,869,21.6795,170,178,186,204
1,0603_hek_control_1,1748944387197539,0.0497761,747.5,19.2224,170,176,184,201
1,0603_hek_control_1,1748944387197933,0.0584086,871.5,23.3024,171,180,188,210
1,0603_hek_control_1,1748944387198533,0.0377489,713.5,20.0873,171,179,187,207
1,0603_hek_control_1,1748944387205933,0.039242,968,20.1742,170,178,186,205
1,0603_hek_control_1,1748944387213323,0.0405364,829.5,21.4593,170,179,187,209
1,0603_hek_control_1,1748944387214519,0.0531715,851.5,20.0873,170,179,187,211
1,0603_hek_control_1,1748944387214928,0.0225036,771.5,20.1866,170,176,185,206
1,0603_hek_control_1,1748944387221130,0.0255792,660,20.1742,170,178,186,207
1,0603_hek_control_1,1748944387223535,0.0438067,762,21.6564,172,180,188,206
1,0603_hek_control_1,1748944387225414,0.0261846,680,20.3715,170,177,185,210
1,0603_hek_control_1,1748944387229768,0.0324421,959,21.7141,172,178,187,206
1,0603_hek_control_1,1748944387232328,0.0647826,855,21.8289,170,179,188,211
1,0603_hek_control_1,1748944387235123,0.0593709,879.5,20.9881,170,177,184,210
1,0603_hek_control_1,1748944387237731,0.0573154,727.5,20.7123,172,179,187,206
1,0603_hek_control_1,1748944387238938,0.033612,999,23.8013,172,180,189,208
1,0603_hek_control_1,1748944387239536,0.0410055,805,21.0713,170,178,185,211
1,0603_hek_control_1,1748944387240340,0.0436792,695.5,20.025,170,178,187,205
1,0603_hek_control_1,1748944387250126,0.0402128,867,20.7364,170,177,185,202
1,0603_hek_control_1,1748944387250525,0.0683325,1125,23.5797,172,180,189,205
1,0603_hek_control_1,1748944387252322,0.0391186,789,22.1472,170,179,188,205
1,0603_hek_control_1,1748944387252542,0.0248248,938.5,23.2809,172,180,188,210
1,0603_hek_control_1,1748944387253328,0.0434895,733.5,21.0713,170,178,186,203
1,0603_hek_control_1,1748944387261190,0.0428763,983,22.6164,170,179,188,219
1,0603_hek_control_1,1748944387261791,0.0527685,834,21,170,179,188,210
1,0603_hek_control_1,1748944387266325,0.0358201,908.5,21.1424,170,178,187,218
1,0603_hek_control_1,1748944387272736,0.0328955,1050.5,21.5986,171,178,185,197
1,0603_hek_control_1,1748944387274521,0.0228157,771.5,21.1896,171,178,186,205
1,0603_hek_control_1,1748944387279924,0.0627056,915,21.8746,171,179,186,204
1,0603_hek_control_1,1748944387281519,0.0349767,738.5,20.6519,172,180,188,207
1,0603_hek_control_1,1748944387282918,0.0231401,686,20.1122,170,178,187,206
1,0603_hek_control_1,1748944387283319,0.0478396,781,20.5913,172,178,187,205
1,0603_hek_control_1,1748944387289127,0.0468977,1268.5,23.3773,170,178,186,211
1,0603_hek_control_1,1748944387290115,0.0385279,678.5,18.5203,170,178,185,199
1,0603_hek_control_1,1748944387294895,0.0275987,756.5,21.3776,170,178,186,206
1,0603_hek_control_1,1748944387297319,0.0417669,987,22.2261,170,178,188,212
1,0603_hek_control_1,1748944387314129,0.0369906,614.5,20.6155,170,177,185,199
1,0603_hek_control_1,1748944387344970,0.049751,665.5,18.6414,170,177,185,202
1,0603_hek_control_1,1748944387354723,0.0497897,818.5,20.7726,170,178,186,204
1,0603_hek_control_1,1748944387378013,0.0268761,721.5,20.6277,170,178,186,203
1,0603_hek_control_1,1748944387380947,0.0319129,830,18.6145,170,177,185,203
1,0603_hek_control_1,1748944387383365,0.0408882,603.5,19.1442,170,177,186,202
1,0603_hek_control_1,1748944387384319,0.0296048,761.5,21.8289,172,179,187,204
1,0603_hek_control_1,1748944387399128,0.0682296,1051.5,21.5174,171,178,188,203
1,0603_hek_control_1,1748944387448534,0.0849469,1217.5,24.0104,172,180,189,211
1,0603_hek_control_1,1748944387450116,0.0367303,653,19.0132,170,177,186,207
1,0603_hek_control_1,1748944387452922,0.0260262,817.5,21.272,172,179,187,207
1,0603_hek_control_1,1748944387460732,0.029503,804.5,22.6385,170,178,186,207
1,0603_hek_control_1,1748944387467119,0.0533127,786.5,20.4695,171,180,187,209
1,0603_hek_control_1,1748944387479323,0.0444871,792.5,19.0394,170,176,183,205
1,0603_hek_control_1,1748944387479918,0.038269,813,21.5639,170,180,188,210
1,0603_hek_control_1,1748944387480916,0.0456669,802,20.6155,172,178,186,198
1,0603_hek_control_1,1748944387481517,0.0545224,989,21.9203,170,178,186,218
1,0603_hek_control_1,1748944387487713,0.0346063,615.5,17.4213,171,177,181,194
1,0603_hek_control_1,1748944387491934,0.0653178,905.5,21.9886,170,179,188,211
1,0603_hek_control_1,1748944387496519,0.0200839,628.5,20.8207,171,179,186,207
1,0603_hek_control_1,1748944387514320,0.0569728,1101,22.8035,170,179,188,210
1,0603_hek_control_1,1748944387542126,0.0465191,799.5,20.6882,170,178,187,210
1,0603_hek_control_1,1748944387550121,0.0520301,846.5,19.9499,170,178,185,209
1,0603_hek_control_1,1748944387575735,0.0385929,1028.5,21.225,170,178,186,204
1,0603_hek_control_1,1748944387578928,0.065382,849,21.9317,171,180,188,205
1,0603_hek_control_1,1748944387579082,0.065382,849,21.9317,171,180,188,205
1,0603_hek_control_1,1748944387579249,0.0304301,593,20.1618,171,179,187,207
1,0603_hek_control_1,1748944387582725,0.034098,757.5,20.0998,171,178,185,203
1,0603_hek_control_1,1748944387590715,0.0348058,616.5,19.2224,170,178,186,205
1,0603_hek_control_1,1748944387593524,0.0807206,1297,24.4336,171,180,189,207
1,0603_hek_control_1,1748944387593922,0.039402,524.5,19.7231,170,178,186,203
1,0603_hek_control_1,1748944387610915,0.0369934,661.5,19.6342,170,179,186,202
1,0603_hek_control_1,1748944387622923,0.0383204,630,19.7231,170,178,186,203
1,0603_hek_control_1,1748944387623325,0.0417145,1019.5,24.9299,171,178,188,214
1,0603_hek_control_1,1748944387636120,0.0507329,1029,22.4833,170,178,186,203
1,0603_hek_control_1,1748944387638117,0.0454319,742,19.7104,170,177,184,202
1,0603_hek_control_1,1748944387642725,0.0438516,1007.5,22.7046,171,179,186,207
1,0603_hek_control_1,1748944387646922,0.0499898,992.5,21.2368,171,178,188,210
1,0603_hek_control_1,1748944387647715,0.026724,482,17.6494,170,178,185,202
1,0603_hek_control_1,1748944387650720,0.0645997,1119,22.8583,170,178,186,202
1,0603_hek_control_1,1748944387663923,0.0447068,1003,22.8692,172,179,188,210
1,0603_hek_control_1,1748944387664786,0.0176645,627.5,18.2757,172,180,189,227
1,0603_hek_control_1,1748944387679939,0.0788345,929.5,22.3159,171,178,189,207
1,0603_hek_control_1,1748944387680539,0.0438952,781.5,21.4243,172,179,187,205
1,0603_hek_control_1,1748944387690930,0.0617514,768.5,21.9317,169,177,186,202
1,0603_hek_control_1,1748944387694970,0.0354329,700,20.3101,170,178,186,205
1,0603_hek_control_1,1748944387699723,0.0487079,864.5,22.3719,171,179,187,204
1,0603_hek_control_1,1748944387707319,0.0324067,715,19.7611,170,177,185,202
1,0603_hek_control_1,1748944387708514,0.0382166,668,17.3494,170,177,184,199
1,0603_hek_control_1,1748944387710321,0.0482896,812.5,20.7966,170,177,186,202
1,0603_hek_control_1,1748944387730322,0.0578297,1078,22.1133,170,178,187,212
1,0603_hek_control_1,1748944387733121,0.0346177,859,22.5056,172,180,189,206
1,0603_hek_control_1,1748944387734717,0.0402119,881,22.5721,172,179,187,206
1,0603_hek_control_1,1748944387736519,0.0219606,738.5,19.5832,170,175,181,203
1,0603_hek_control_1,1748944387743333,0.0454482,778.5,21,170,178,188,210
1,0603_hek_control_1,1748944387749720,0.0440334,736,19.9499,170,177,185,206
1,0603_hek_control_1,1748944387751919,0.0313714,827.5,21.4942,170,179,189,209
1,0603_hek_control_1,1748944387752921,0.0282855,1039.5,22.6716,171,179,189,213
1,0603_hek_control_1,1748944387754716,0.038902,926,22.6826,170,179,188,212
1,0603_hek_control_1,1748944387763925,0.0265456,696,20.0125,170,178,186,211
1,0603_hek_control_1,1748944387772525,0.015418,815,20.9523,171,178,188,205
1,0603_hek_control_1,1748944387775527,0.041122,918.5,21.3659,171,178,188,207
1,0603_hek_control_1,1748944387783532,0.0543833,785,21.2014,171,179,188,214
1,0603_hek_control_1,1748944387785724,0.0375788,1164.5,23.4734,172,180,188,213
1,0603_hek_control_1,1748944387793320,0.030696,957.5,22.1359,172,181,189,207
1,0603_hek_control_1,1748944387794138,0.0325274,844,21,170,178,187,210
1,0603_hek_control_1,1748944387795200,0.060453,752,20.8567,170,179,186,207
1,0603_hek_control_1,1748944387800526,0.0534953,1113.5,22.5389,171,180,190,213
1,0603_hek_control_1,1748944387800725,0.0231232,787.5,20.664,170,176,185,211
1,0603_hek_control_1,1748944387802124,0.0515863,735.5,21.2603,171,180,189,208
1,0603_hek_control_1,1748944387804525,0.0303,833.5,22.0227,172,180,187,206
1,0603_hek_control_1,1748944387807324,0.0607016,1030,21.7715,170,177,188,211
1,0603_hek_control_1,1748944387807748,0.0455036,754,20.2731,170,178,187,211
1,0603_hek_control_1,1748944387813714,0.0240751,936,20,172,178,184,201
1,0603_hek_control_1,1748944387815720,0.030136,915.5,22.3047,171,180,190,210
1,0603_hek_control_1,1748944387819718,0.0266979,1020.5,22.5056,171,179,188,207
1,0603_hek_control_1,1748944387821526,0.0163659,780.5,19.5576,170,176,181,201
1,0603_hek_control_1,1748944387822315,0.0464409,702,19.3261,170,178,185,205
1,0603_hek_control_1,1748944387828335,0.015581,605.5,19.1311,170,178,185,204
1,0603_hek_control_1,1748944387830720,0.025632,638,20.4695,171,180,187,207
1,0603_hek_control_1,1748944387833006,0.0451102,843.5,21.9317,171,179,188,205
1,0603_hek_control_1,1748944387835329,0.0370437,852,20.2978,170,178,186,207
1,0603_hek_control_1,1748944387841173,0.0383295,706,20.8327,170,178,188,207
1,0603_hek_control_1,1748944387843718,0.0307636,938.5,22.1472,171,178,188,210
1,0603_hek_control_1,1748944387848314,0.0331146,691,18.868,169,176,181,202
1,0603_hek_control_1,1748944387849718,0.043768,964.5,21.5523,170,180,189,213
1,0603_hek_control_1,1748944387853513,0.0220562,657.5,19.1703,170,177,185,207
1,0603_hek_control_1,1748944387855524,0.0425882,777.5,17.1901,171,175,181,199
1,0603_hek_control_1,1748944387861802,0.0300062,721.5,19.2224,170,178,186,207
1,0603_hek_control_1,1748944387871721,0.0439141,698.5,20.1122,170,178,187,206
1,0603_hek_control_1,1748944387887540,0.0786211,1256,24.6069,172,180,188,209
1,0603_hek_control_1,1748944387891929,0.0365396,712.5,20.2361,171,178,188,210
1,0603_hek_control_1,1748944387894652,0.0405809,876.5,21.3542,170,178,188,207
1,0603_hek_control_1,1748944387905515,0.0315928,767.5,20.137,170,177,185,205
1,0603_hek_control_1,1748944387909318,0.0561902,924,22.0454,170,178,186,212
1,0603_hek_control_1,1748944387918921,0.0310264,820,18.9341,171,178,186,204
1,0603_hek_control_1,1748944387922518,0.0306874,721,20.2114,170,178,186,201
1,0603_hek_control_1,1748944387923115,0.0551933,725.5,20.3593,170,178,186,203
1,0603_hek_control_1,1748944387923531,0.0349786,693.5,20.7244,170,178,186,205
1,0603_hek_control_1,1748944387927319,0.0358875,703.5,18.7216,170,178,186,203
1,0603_hek_control_1,1748944387934721,0.0969336,1370,24.9098,170,177,187,209
1,0603_hek_control_1,1748944387937517,0.048472,823.5,20.1866,170,177,185,213
1,0603_hek_control_1,1748944387939915,0.0278817,821.5,18.8944,170,177,185,209
1,0603_hek_control_1,1748944387945125,0.0239322,928.5,21.2485,170,177,186,216
1,0603_hek_control_1,1748944387950921,0.0636934,810.5,21.7025,171,178,186,205
1,0603_hek_control_1,1748944387952521,0.0318963,651,19.9249,170,178,186,203
1,0603_hek_control_1,1748944387963924,0.0523192,1039.5,24.0416,172,180,188,207
1,0603_hek_control_1,1748944387964925,0.030196,714.5,21.2955,172,179,187,203
1,0603_hek_control_1,1748944387966920,0.0562766,1081,21.1305,170,177,184,202
1,0603_hek_control_1,1748944387977316,0.0514203,757.5,19.2614,170,178,185,199
1,0603_hek_control_1,1748944387980130,0.0226623,829,20.0998,170,178,185,205
1,0603_hek_control_1,1748944387983132,0.0503274,808.5,20.5791,170,177,185,205
1,0603_hek_control_1,1748944387993133,0.0436138,756,21.7025,172,179,187,202
1,0603_hek_control_1,1748944388004722,0.0300886,918,21.4126,170,178,186,207
1,0603_hek_control_1,1748944388014518,0.0213132,674,21.1778,170,177,185,206
1,0603_hek_control_1,1748944388015516,0.0343922,810,21.4942,171,178,186,213
1,0603_hek_control_1,1748944388022727,0.0198411,612.5,19.7104,171,179,186,204
1,0603_hek_control_1,1748944388030129,0.0353712,798.5,21.4826,170,178,187,215
1,0603_hek_control_1,1748944388039529,0.0245762,646,19.4679,170,178,186,209
1,0603_hek_control_1,1748944388042140,0.0623614,1143,23.2164,172,180,188,221
1,0603_hek_control_1,1748944388047931,0.0446177,751.5,21.2485,171,180,188,206
1,0603_hek_control_1,1748944388048142,0.035201,919,22.8692,172,179,188,207
1,0603_hek_control_1,1748944388050944,0.0679606,1061,22.6164,171,180,188,212
1,0603_hek_control_1,1748944388051731,0.0243452,544,18.1108,171,176,184,208
1,0603_hek_control_1,1748944388056135,0.0502361,791.5,19.9499,170,179,186,207
